     0.4957     0.3507     0.0000  0.75929968E-007  0.75844007E-007  0.75985440E-007  0.75899415E-007
     0.4957     0.3858     0.0000  0.18985860E-005  0.18987876E-005  0.19002299E-005  0.19004317E-005
     0.4957     0.4209     0.0000  0.40612658E-005  0.40623268E-005  0.40658574E-005  0.40669192E-005
     0.4957     0.4559     0.0000  0.14904702E-004  0.14908045E-004  0.14929839E-004  0.14933188E-004
     0.4957     0.4910     0.0000  0.21454963E-003  0.21455190E-003  0.21536722E-003  0.21536952E-003
     0.4957     0.5261     0.0000  0.10094617E-001  0.10093829E-001  0.99328123E-002  0.99320365E-002
     0.4957     0.5612     0.0000  0.16866135E-002  0.16864210E-002  0.16767101E-002  0.16765186E-002
     0.4957     0.5962     0.0000  0.12897544E-001  0.12872451E-001  0.13265857E-001  0.13240048E-001
     0.4957     0.6313     0.0000  0.28492001E-004  0.90802823E-005  0.29159470E-004  0.92930013E-005
     0.4957     0.6664     0.0000  0.22591524E-001  0.22530738E-001  0.21576203E-001  0.21518148E-001
     0.4576     0.0000     0.0000  0.73787640E-002  0.73776916E-002  0.72309799E-002  0.72299289E-002
     0.4576     0.0351     0.0000  0.46814550E-001  0.46878833E-001  0.48223875E-001  0.48290096E-001
     0.4576     0.0701     0.0000  0.24270640E-003  0.24342092E-003  0.24413201E-003  0.24485073E-003
     0.4576     0.1052     0.0000  0.50585084E-002  0.50587975E-002  0.50059832E-002  0.50062696E-002
     0.4576     0.1403     0.0000  0.84755188E-002  0.84760189E-002  0.83607584E-002  0.83612520E-002
     0.4576     0.1754     0.0000  0.32274053E-003  0.32274233E-003  0.32409903E-003  0.32410084E-003
     0.4576     0.2104     0.0000  0.16291597E-004  0.16286118E-004  0.16320188E-004  0.16314698E-004
     0.4576     0.2455     0.0000  0.60645848E-005  0.60623665E-005  0.60720204E-005  0.60697994E-005
     0.4576     0.2806     0.0000  0.41728340E-005  0.41718454E-005  0.41768835E-005  0.41758940E-005
     0.4576     0.3157     0.0000  0.28691327E-005  0.28690422E-005  0.28714537E-005  0.28713630E-005
     0.4576     0.3507     0.0000  0.59279432E-006  0.59262646E-006  0.59322076E-006  0.59305285E-006
     0.4576     0.3858     0.0000  0.28691165E-005  0.28690572E-005  0.28714376E-005  0.28713782E-005
     0.4576     0.4209     0.0000  0.41719409E-005  0.41727376E-005  0.41759895E-005  0.41767871E-005
     0.4576     0.4559     0.0000  0.60625180E-005  0.60644329E-005  0.60699508E-005  0.60718685E-005
     0.4576     0.4910     0.0000  0.16286425E-004  0.16291291E-004  0.16315007E-004  0.16319882E-004
     0.4576     0.5261     0.0000  0.32274393E-003  0.32273977E-003  0.32410244E-003  0.32409825E-003
     0.4576     0.5612     0.0000  0.84760264E-002  0.84755095E-002  0.83612595E-002  0.83607491E-002
     0.4576     0.5962     0.0000  0.50587938E-002  0.50584944E-002  0.50062658E-002  0.50059697E-002
     0.4576     0.6313     0.0000  0.24342405E-003  0.24270503E-003  0.24485387E-003  0.24413064E-003
     0.4576     0.6664     0.0000  0.46878576E-001  0.46814390E-001  0.48289828E-001  0.48223708E-001
     0.4194     0.0000     0.0000  0.29586740E-002  0.29579343E-002  0.29225622E-002  0.29218316E-002
     0.4194     0.0351     0.0000  0.17389030E-002  0.17505701E-002  0.17547701E-002  0.17665435E-002
     0.4194     0.0701     0.0000  0.44717692E-001  0.44708736E-001  0.46183955E-001  0.46174705E-001
     0.4194     0.1052     0.0000  0.12210002E-001  0.12210147E-001  0.12033236E-001  0.12033379E-001
     0.4194     0.1403     0.0000  0.74570824E-003  0.74573077E-003  0.74953411E-003  0.74955676E-003
     0.4194     0.1754     0.0000  0.24063005E-004  0.24060442E-004  0.24104309E-004  0.24101741E-004
     0.4194     0.2104     0.0000  0.52751566E-005  0.52725618E-005  0.52814112E-005  0.52788132E-005
     0.4194     0.2455     0.0000  0.52205578E-005  0.52186788E-005  0.52257569E-005  0.52238756E-005
     0.4194     0.2806     0.0000  0.50952708E-005  0.50936997E-005  0.50997241E-005  0.50981516E-005
     0.4194     0.3157     0.0000  0.41648514E-005  0.41639341E-005  0.41681096E-005  0.41671915E-005
     0.4194     0.3507     0.0000  0.14353877E-005  0.14351912E-005  0.14364371E-005  0.14362405E-005
     0.4194     0.3858     0.0000  0.41640187E-005  0.41647663E-005  0.41672761E-005  0.41680246E-005
     0.4194     0.4209     0.0000  0.50937761E-005  0.50951940E-005  0.50982280E-005  0.50996473E-005
     0.4194     0.4559     0.0000  0.52187688E-005  0.52204682E-005  0.52239657E-005  0.52256669E-005
     0.4194     0.4910     0.0000  0.52726764E-005  0.52750420E-005  0.52789283E-005  0.52812966E-005
     0.4194     0.5261     0.0000  0.24060611E-004  0.24062871E-004  0.24101910E-004  0.24104173E-004
     0.4194     0.5612     0.0000  0.74573141E-003  0.74570742E-003  0.74955745E-003  0.74953336E-003
     0.4194     0.5962     0.0000  0.12210152E-001  0.12209994E-001  0.12033385E-001  0.12033228E-001
     0.4194     0.6313     0.0000  0.44708543E-001  0.44717431E-001  0.46174500E-001  0.46183683E-001
     0.4194     0.6664     0.0000  0.17506490E-002  0.17388321E-002  0.17666231E-002  0.17546985E-002
     0.3813     0.0000     0.0000  0.25887548E-002  0.25879794E-002  0.26248752E-002  0.26240891E-002
     0.3813     0.0351     0.0000  0.92130028E-001  0.92268690E-001  0.95618278E-001  0.95762186E-001
     0.3813     0.0701     0.0000  0.68721950E-001  0.68692885E-001  0.66559553E-001  0.66531412E-001
     0.3813     0.1052     0.0000  0.23605430E-002  0.23601369E-002  0.23779457E-002  0.23775368E-002
     0.3813     0.1403     0.0000  0.56926707E-004  0.56917623E-004  0.57031531E-004  0.57022429E-004
     0.3813     0.1754     0.0000  0.45209827E-005  0.45195743E-005  0.45258307E-005  0.45244205E-005
     0.3813     0.2104     0.0000  0.30076314E-005  0.30055496E-005  0.30103472E-005  0.30082638E-005
     0.3813     0.2455     0.0000  0.41661006E-005  0.41633816E-005  0.41695921E-005  0.41668709E-005
     0.3813     0.2806     0.0000  0.48452275E-005  0.48412007E-005  0.48490806E-005  0.48450506E-005
     0.3813     0.3157     0.0000  0.41424855E-005  0.41376579E-005  0.41456437E-005  0.41408125E-005
     0.3813     0.3507     0.0000  0.22776130E-005  0.22774730E-005  0.22793140E-005  0.22791737E-005
     0.3813     0.3858     0.0000  0.41377466E-005  0.41423968E-005  0.41409012E-005  0.41455555E-005
     0.3813     0.4209     0.0000  0.48412608E-005  0.48451680E-005  0.48451107E-005  0.48490210E-005
     0.3813     0.4559     0.0000  0.41634348E-005  0.41660464E-005  0.41669236E-005  0.41695375E-005
     0.3813     0.4910     0.0000  0.30056026E-005  0.30075798E-005  0.30083168E-005  0.30102958E-005
     0.3813     0.5261     0.0000  0.45196239E-005  0.45209358E-005  0.45244706E-005  0.45257839E-005
     0.3813     0.5612     0.0000  0.56917677E-004  0.56926649E-004  0.57022487E-004  0.57031473E-004
     0.3813     0.5962     0.0000  0.23601381E-002  0.23605416E-002  0.23775378E-002  0.23779443E-002
     0.3813     0.6313     0.0000  0.68692595E-001  0.68721570E-001  0.66531129E-001  0.66559196E-001
     0.3813     0.6664     0.0000  0.92268877E-001  0.92129759E-001  0.95762379E-001  0.95618002E-001
     0.3432     0.0000     0.0000  0.18318782E-006  0.18318762E-006  0.18383139E-006  0.18383120E-006
     0.3432     0.0351     0.0000  0.59580239E-002  0.18750023E-001  0.61153369E-002  0.19245092E-001
     0.3432     0.0701     0.0000  0.11927691E-001  0.62697413E-002  0.12104707E-001  0.63627888E-002
     0.3432     0.1052     0.0000  0.12677957E-003  0.94342540E-004  0.12707437E-003  0.94561896E-004
     0.3432     0.1403     0.0000  0.89590358E-005  0.78902513E-005  0.89691130E-005  0.78991261E-005
     0.3432     0.1754     0.0000  0.67775446E-007  0.66278396E-007  0.67830776E-007  0.66332497E-007
     0.3432     0.2104     0.0000  0.49051783E-006  0.49474653E-006  0.49088891E-006  0.49512079E-006
     0.3432     0.2455     0.0000  0.11955417E-005  0.11941197E-005  0.11964321E-005  0.11950090E-005
     0.3432     0.2806     0.0000  0.18843239E-005  0.18735128E-005  0.18857304E-005  0.18749112E-005
     0.3432     0.3157     0.0000  0.24311373E-005  0.24204378E-005  0.24329640E-005  0.24222563E-005
     0.3432     0.3507     0.0000  0.26395680E-005  0.26395680E-005  0.26415576E-005  0.26415576E-005
     0.3432     0.3858     0.0000  0.24204378E-005  0.24311373E-005  0.24222563E-005  0.24329640E-005
     0.3432     0.4209     0.0000  0.18735128E-005  0.18843239E-005  0.18749112E-005  0.18857304E-005
     0.3432     0.4559     0.0000  0.11941196E-005  0.11955416E-005  0.11950088E-005  0.11964319E-005
     0.3432     0.4910     0.0000  0.49474653E-006  0.49051789E-006  0.49512079E-006  0.49088897E-006
     0.3432     0.5261     0.0000  0.66278453E-007  0.67775424E-007  0.66332554E-007  0.67830747E-007
     0.3432     0.5612     0.0000  0.78902513E-005  0.89590358E-005  0.78991261E-005  0.89691130E-005
     0.3432     0.5962     0.0000  0.94342533E-004  0.12677957E-003  0.94561889E-004  0.12707437E-003
     0.3432     0.6313     0.0000  0.62697413E-002  0.11927691E-001  0.63627888E-002  0.12104707E-001
     0.3432     0.6664     0.0000  0.18750023E-001  0.59580239E-002  0.19245092E-001  0.61153369E-002
     0.3050     0.0000     0.0000  0.25879797E-002  0.25887548E-002  0.26240894E-002  0.26248752E-002
     0.3050     0.0351     0.0000  0.92129767E-001  0.92268884E-001  0.95618010E-001  0.95762387E-001
     0.3050     0.0701     0.0000  0.68721570E-001  0.68692595E-001  0.66559196E-001  0.66531129E-001
     0.3050     0.1052     0.0000  0.23605416E-002  0.23601381E-002  0.23779443E-002  0.23775378E-002
     0.3050     0.1403     0.0000  0.56926649E-004  0.56917677E-004  0.57031473E-004  0.57022484E-004
     0.3050     0.1754     0.0000  0.45209358E-005  0.45196239E-005  0.45257834E-005  0.45244701E-005
     0.3050     0.2104     0.0000  0.30075798E-005  0.30056019E-005  0.30102958E-005  0.30083161E-005
     0.3050     0.2455     0.0000  0.41660464E-005  0.41634348E-005  0.41695375E-005  0.41669236E-005
     0.3050     0.2806     0.0000  0.48451680E-005  0.48412608E-005  0.48490210E-005  0.48451107E-005
     0.3050     0.3157     0.0000  0.41423968E-005  0.41377466E-005  0.41455555E-005  0.41409012E-005
     0.3050     0.3507     0.0000  0.22774730E-005  0.22776128E-005  0.22791737E-005  0.22793135E-005
     0.3050     0.3858     0.0000  0.41376584E-005  0.41424860E-005  0.41408130E-005  0.41456442E-005
     0.3050     0.4209     0.0000  0.48412007E-005  0.48452275E-005  0.48450506E-005  0.48490806E-005
     0.3050     0.4559     0.0000  0.41633816E-005  0.41661006E-005  0.41668709E-005  0.41695921E-005
     0.3050     0.4910     0.0000  0.30055503E-005  0.30076319E-005  0.30082645E-005  0.30103479E-005
     0.3050     0.5261     0.0000  0.45195748E-005  0.45209827E-005  0.45244215E-005  0.45258307E-005
     0.3050     0.5612     0.0000  0.56917623E-004  0.56926707E-004  0.57022429E-004  0.57031531E-004
     0.3050     0.5962     0.0000  0.23601369E-002  0.23605430E-002  0.23775368E-002  0.23779457E-002
     0.3050     0.6313     0.0000  0.68692885E-001  0.68721943E-001  0.66531412E-001  0.66559553E-001
     0.3050     0.6664     0.0000  0.92268690E-001  0.92130028E-001  0.95762186E-001  0.95618278E-001
     0.2669     0.0000     0.0000  0.29579343E-002  0.29586740E-002  0.29218316E-002  0.29225622E-002
     0.2669     0.0351     0.0000  0.17388319E-002  0.17506490E-002  0.17546983E-002  0.17666231E-002
     0.2669     0.0701     0.0000  0.44717427E-001  0.44708543E-001  0.46183679E-001  0.46174500E-001
     0.2669     0.1052     0.0000  0.12209994E-001  0.12210151E-001  0.12033228E-001  0.12033384E-001
     0.2669     0.1403     0.0000  0.74570748E-003  0.74573141E-003  0.74953341E-003  0.74955745E-003
     0.2669     0.1754     0.0000  0.24062869E-004  0.24060610E-004  0.24104171E-004  0.24101908E-004
     0.2669     0.2104     0.0000  0.52750420E-005  0.52726755E-005  0.52812966E-005  0.52789269E-005
     0.2669     0.2455     0.0000  0.52204682E-005  0.52187688E-005  0.52256669E-005  0.52239657E-005
     0.2669     0.2806     0.0000  0.50951940E-005  0.50937765E-005  0.50996473E-005  0.50982285E-005
     0.2669     0.3157     0.0000  0.41647663E-005  0.41640187E-005  0.41680246E-005  0.41672761E-005
     0.2669     0.3507     0.0000  0.14351912E-005  0.14353877E-005  0.14362405E-005  0.14364371E-005
     0.2669     0.3858     0.0000  0.41639341E-005  0.41648509E-005  0.41671915E-005  0.41681092E-005
     0.2669     0.4209     0.0000  0.50936997E-005  0.50952713E-005  0.50981516E-005  0.50997246E-005
     0.2669     0.4559     0.0000  0.52186788E-005  0.52205578E-005  0.52238756E-005  0.52257569E-005
     0.2669     0.4910     0.0000  0.52725618E-005  0.52751566E-005  0.52788137E-005  0.52814112E-005
     0.2669     0.5261     0.0000  0.24060442E-004  0.24063005E-004  0.24101741E-004  0.24104309E-004
     0.2669     0.5612     0.0000  0.74573077E-003  0.74570818E-003  0.74955676E-003  0.74953405E-003
     0.2669     0.5962     0.0000  0.12210147E-001  0.12210002E-001  0.12033379E-001  0.12033236E-001
     0.2669     0.6313     0.0000  0.44708736E-001  0.44717688E-001  0.46174705E-001  0.46183951E-001
     0.2669     0.6664     0.0000  0.17505701E-002  0.17389030E-002  0.17665435E-002  0.17547701E-002
     0.2288     0.0000     0.0000  0.73776916E-002  0.73787640E-002  0.72299289E-002  0.72309799E-002
     0.2288     0.0351     0.0000  0.46814390E-001  0.46878576E-001  0.48223708E-001  0.48289828E-001
     0.2288     0.0701     0.0000  0.24270503E-003  0.24342402E-003  0.24413064E-003  0.24485384E-003
     0.2288     0.1052     0.0000  0.50584944E-002  0.50587938E-002  0.50059697E-002  0.50062658E-002
     0.2288     0.1403     0.0000  0.84755095E-002  0.84760273E-002  0.83607491E-002  0.83612604E-002
     0.2288     0.1754     0.0000  0.32273977E-003  0.32274393E-003  0.32409825E-003  0.32410244E-003
     0.2288     0.2104     0.0000  0.16291291E-004  0.16286425E-004  0.16319882E-004  0.16315007E-004
     0.2288     0.2455     0.0000  0.60644329E-005  0.60625184E-005  0.60718685E-005  0.60699513E-005
     0.2288     0.2806     0.0000  0.41727376E-005  0.41719409E-005  0.41767871E-005  0.41759895E-005
     0.2288     0.3157     0.0000  0.28690572E-005  0.28691165E-005  0.28713782E-005  0.28714376E-005
     0.2288     0.3507     0.0000  0.59262641E-006  0.59279427E-006  0.59305273E-006  0.59322070E-006
     0.2288     0.3858     0.0000  0.28690422E-005  0.28691327E-005  0.28713632E-005  0.28714537E-005
     0.2288     0.4209     0.0000  0.41718454E-005  0.41728340E-005  0.41758940E-005  0.41768835E-005
     0.2288     0.4559     0.0000  0.60623665E-005  0.60645848E-005  0.60697994E-005  0.60720204E-005
     0.2288     0.4910     0.0000  0.16286118E-004  0.16291593E-004  0.16314698E-004  0.16320184E-004
     0.2288     0.5261     0.0000  0.32274233E-003  0.32274053E-003  0.32410084E-003  0.32409903E-003
     0.2288     0.5612     0.0000  0.84760189E-002  0.84755188E-002  0.83612520E-002  0.83607584E-002
     0.2288     0.5962     0.0000  0.50587975E-002  0.50585084E-002  0.50062696E-002  0.50059832E-002
     0.2288     0.6313     0.0000  0.24342095E-003  0.24270640E-003  0.24485073E-003  0.24413201E-003
     0.2288     0.6664     0.0000  0.46878833E-001  0.46814546E-001  0.48290096E-001  0.48223872E-001
     0.1906     0.0000     0.0000  0.27278115E-003  0.27253685E-003  0.28051328E-003  0.28026206E-003
     0.1906     0.0351     0.0000  0.22530736E-001  0.22591524E-001  0.21518147E-001  0.21576203E-001
     0.1906     0.0701     0.0000  0.90803060E-005  0.28492012E-004  0.92930259E-005  0.29159479E-004
     0.1906     0.1052     0.0000  0.12872452E-001  0.12897542E-001  0.13240049E-001  0.13265855E-001
     0.1906     0.1403     0.0000  0.16864210E-002  0.16866135E-002  0.16765186E-002  0.16767101E-002
     0.1906     0.1754     0.0000  0.10093828E-001  0.10094617E-001  0.99320356E-002  0.99328123E-002
     0.1906     0.2104     0.0000  0.21455192E-003  0.21454963E-003  0.21536952E-003  0.21536722E-003
     0.1906     0.2455     0.0000  0.14908047E-004  0.14904702E-004  0.14933189E-004  0.14929839E-004
     0.1906     0.2806     0.0000  0.40623272E-005  0.40612658E-005  0.40669197E-005  0.40658574E-005
     0.1906     0.3157     0.0000  0.18987878E-005  0.18985864E-005  0.19004319E-005  0.19002304E-005
     0.1906     0.3507     0.0000  0.75843964E-007  0.75929940E-007  0.75899379E-007  0.75985419E-007
     0.1906     0.3858     0.0000  0.18985147E-005  0.18988591E-005  0.19001585E-005  0.19005033E-005
     0.1906     0.4209     0.0000  0.40611385E-005  0.40624568E-005  0.40657296E-005  0.40670493E-005
     0.1906     0.4559     0.0000  0.14904377E-004  0.14908366E-004  0.14929513E-004  0.14933509E-004
     0.1906     0.4910     0.0000  0.21454800E-003  0.21455350E-003  0.21536561E-003  0.21537112E-003
     0.1906     0.5261     0.0000  0.10094619E-001  0.10093875E-001  0.99328142E-002  0.99320821E-002
     0.1906     0.5612     0.0000  0.16866094E-002  0.16864227E-002  0.16767059E-002  0.16765204E-002
     0.1906     0.5962     0.0000  0.12897321E-001  0.12872586E-001  0.13265628E-001  0.13240186E-001
     0.1906     0.6313     0.0000  0.28642857E-004  0.90170097E-005  0.29313856E-004  0.92282462E-005
     0.1906     0.6664     0.0000  0.22593299E-001  0.22529973E-001  0.21577902E-001  0.21517420E-001
     0.1525     0.0000     0.0000  0.68448659E-004  0.68456335E-004  0.67980276E-004  0.67987901E-004
     0.1525     0.0351     0.0000  0.87564178E-004  0.88062079E-004  0.86886284E-004  0.87380329E-004
     0.1525     0.0701     0.0000  0.12743978E-003  0.15290867E-003  0.12603794E-003  0.15122668E-003
     0.1525     0.1052     0.0000  0.57308893E-002  0.59118830E-002  0.54266667E-002  0.55980524E-002
     0.1525     0.1403     0.0000  0.10582529E-001  0.10601825E-001  0.10354700E-001  0.10373580E-001
     0.1525     0.1754     0.0000  0.12804049E-002  0.12806040E-002  0.12742103E-002  0.12744084E-002
     0.1525     0.2104     0.0000  0.93642566E-002  0.93654934E-002  0.92226518E-002  0.92238709E-002
     0.1525     0.2455     0.0000  0.25253036E-003  0.25256071E-003  0.25347763E-003  0.25350807E-003
     0.1525     0.2806     0.0000  0.18856887E-004  0.18858340E-004  0.18886934E-004  0.18888388E-004
     0.1525     0.3157     0.0000  0.37835537E-005  0.37838843E-005  0.37874877E-005  0.37878187E-005
     0.1525     0.3507     0.0000  0.13245506E-006  0.13212447E-006  0.13256212E-006  0.13223126E-006
     0.1525     0.3858     0.0000  0.37838006E-005  0.37836346E-005  0.37877348E-005  0.37875689E-005
     0.1525     0.4209     0.0000  0.18858094E-004  0.18857125E-004  0.18888142E-004  0.18887173E-004
     0.1525     0.4559     0.0000  0.25255926E-003  0.25253170E-003  0.25350665E-003  0.25347897E-003
     0.1525     0.4910     0.0000  0.93654720E-002  0.93642790E-002  0.92238495E-002  0.92226742E-002
     0.1525     0.5261     0.0000  0.12806025E-002  0.12804085E-002  0.12744069E-002  0.12742139E-002
     0.1525     0.5612     0.0000  0.10601657E-001  0.10582759E-001  0.10373416E-001  0.10354925E-001
     0.1525     0.5962     0.0000  0.59120436E-002  0.57306392E-002  0.55982061E-002  0.54264311E-002
     0.1525     0.6313     0.0000  0.15306212E-003  0.12730149E-003  0.15137844E-003  0.12590118E-003
     0.1525     0.6664     0.0000  0.88055916E-004  0.87570406E-004  0.87374210E-004  0.86892454E-004
     0.1144     0.0000     0.0000  0.11532374E-004  0.11533712E-004  0.11502220E-004  0.11503555E-004
     0.1144     0.0351     0.0000  0.13495391E-004  0.13503541E-004  0.13457314E-004  0.13465441E-004
     0.1144     0.0701     0.0000  0.20973912E-004  0.21165812E-004  0.20897902E-004  0.21089107E-004
     0.1144     0.1052     0.0000  0.55356402E-004  0.65334403E-004  0.55028555E-004  0.64947468E-004
     0.1144     0.1403     0.0000  0.56751713E-003  0.59770426E-003  0.55432622E-003  0.58381166E-003
     0.1144     0.1754     0.0000  0.72448943E-002  0.72521269E-002  0.71406183E-002  0.71477471E-002
     0.1144     0.2104     0.0000  0.10334066E-002  0.10336551E-002  0.10292644E-002  0.10295119E-002
     0.1144     0.2455     0.0000  0.25268630E-002  0.25274842E-002  0.25088049E-002  0.25094219E-002
     0.1144     0.2806     0.0000  0.86087576E-003  0.86118467E-003  0.86591899E-003  0.86622976E-003
     0.1144     0.3157     0.0000  0.45605346E-004  0.45638531E-004  0.45690071E-004  0.45723318E-004
     0.1144     0.3507     0.0000  0.63001298E-005  0.62807776E-005  0.63073594E-005  0.62879849E-005
     0.1144     0.3858     0.0000  0.45638488E-004  0.45605408E-004  0.45723275E-004  0.45690133E-004
     0.1144     0.4209     0.0000  0.86118322E-003  0.86087693E-003  0.86622825E-003  0.86592016E-003
     0.1144     0.4559     0.0000  0.25274788E-002  0.25268623E-002  0.25094165E-002  0.25088044E-002
     0.1144     0.4910     0.0000  0.10336536E-002  0.10334069E-002  0.10295104E-002  0.10292646E-002
     0.1144     0.5261     0.0000  0.72521036E-002  0.72449557E-002  0.71477243E-002  0.71406793E-002
     0.1144     0.5612     0.0000  0.59775298E-003  0.56744774E-003  0.58385939E-003  0.55425853E-003
     0.1144     0.5962     0.0000  0.65371918E-004  0.55318167E-004  0.64984757E-004  0.54990549E-004
     0.1144     0.6313     0.0000  0.21164658E-004  0.20975061E-004  0.21087959E-004  0.20899048E-004
     0.1144     0.6664     0.0000  0.13502093E-004  0.13496834E-004  0.13463997E-004  0.13458753E-004
     0.0763     0.0000     0.0000  0.57247612E-005  0.57254183E-005  0.57147854E-005  0.57154416E-005
     0.0763     0.0351     0.0000  0.59389445E-005  0.59403465E-005  0.59278464E-005  0.59292456E-005
     0.0763     0.0701     0.0000  0.70775268E-005  0.70887563E-005  0.70610390E-005  0.70722422E-005
     0.0763     0.1052     0.0000  0.77602217E-005  0.83945515E-005  0.77339819E-005  0.83661671E-005
     0.0763     0.1403     0.0000  0.64685039E-004  0.65336193E-004  0.64428765E-004  0.65077336E-004
     0.0763     0.1754     0.0000  0.26977586E-003  0.27398567E-003  0.26601902E-003  0.27017022E-003
     0.0763     0.2104     0.0000  0.96388916E-002  0.96592298E-002  0.94829760E-002  0.95029846E-002
     0.0763     0.2455     0.0000  0.72537607E-003  0.72575134E-003  0.72301662E-003  0.72339072E-003
     0.0763     0.2806     0.0000  0.67935081E-003  0.67970587E-003  0.67712960E-003  0.67748351E-003
     0.0763     0.3157     0.0000  0.58569843E-002  0.58636484E-002  0.57806638E-002  0.57872408E-002
     0.0763     0.3507     0.0000  0.27223953E-003  0.27210047E-003  0.27358779E-003  0.27344804E-003
     0.0763     0.3858     0.0000  0.58636628E-002  0.58569885E-002  0.57872552E-002  0.57806675E-002
     0.0763     0.4209     0.0000  0.67970576E-003  0.67935075E-003  0.67748339E-003  0.67712954E-003
     0.0763     0.4559     0.0000  0.72575087E-003  0.72537549E-003  0.72339026E-003  0.72301610E-003
     0.0763     0.4910     0.0000  0.96592158E-002  0.96388347E-002  0.95029715E-002  0.94829192E-002
     0.0763     0.5261     0.0000  0.27396032E-003  0.26977027E-003  0.27014525E-003  0.26601352E-003
     0.0763     0.5612     0.0000  0.65335676E-004  0.64683321E-004  0.65076827E-004  0.64427055E-004
     0.0763     0.5962     0.0000  0.83957630E-005  0.77588893E-005  0.83673740E-005  0.77326540E-005
     0.0763     0.6313     0.0000  0.70879364E-005  0.70783531E-005  0.70714241E-005  0.70618630E-005
     0.0763     0.6664     0.0000  0.59396530E-005  0.59396343E-005  0.59285535E-005  0.59285348E-005
     0.0381     0.0000     0.0000  0.40095624E-005  0.40099685E-005  0.40039454E-005  0.40043510E-005
     0.0381     0.0351     0.0000  0.34760890E-005  0.34766238E-005  0.34708535E-005  0.34713873E-005
     0.0381     0.0701     0.0000  0.28177237E-005  0.28191823E-005  0.28124578E-005  0.28139134E-005
     0.0381     0.1052     0.0000  0.30669555E-005  0.30912181E-005  0.30584229E-005  0.30826177E-005
     0.0381     0.1403     0.0000  0.78815674E-005  0.79560195E-005  0.78574722E-005  0.79316969E-005
     0.0381     0.1754     0.0000  0.44908887E-003  0.44934795E-003  0.44788036E-003  0.44813874E-003
     0.0381     0.2104     0.0000  0.41153337E-003  0.41199918E-003  0.41017411E-003  0.41063840E-003
     0.0381     0.2455     0.0000  0.97631717E-004  0.12944685E-003  0.96990378E-004  0.12859651E-003
     0.0381     0.2806     0.0000  0.32111740E-003  0.33262232E-003  0.32003128E-003  0.33149729E-003
     0.0381     0.3157     0.0000  0.34161375E-003  0.34386982E-003  0.34087710E-003  0.34312831E-003
     0.0381     0.3507     0.0000  0.21382242E-003  0.21378383E-003  0.21332661E-003  0.21328812E-003
     0.0381     0.3858     0.0000  0.34386956E-003  0.34161058E-003  0.34312805E-003  0.34087396E-003
     0.0381     0.4209     0.0000  0.33261973E-003  0.32110949E-003  0.33149472E-003  0.32002342E-003
     0.0381     0.4559     0.0000  0.12938853E-003  0.97611723E-004  0.12853857E-003  0.96970500E-004
     0.0381     0.4910     0.0000  0.41199758E-003  0.41153695E-003  0.41063680E-003  0.41017769E-003
     0.0381     0.5261     0.0000  0.44934722E-003  0.44909117E-003  0.44813799E-003  0.44788266E-003
     0.0381     0.5612     0.0000  0.79558777E-005  0.78815256E-005  0.79315550E-005  0.78574303E-005
     0.0381     0.5962     0.0000  0.30906035E-005  0.30675667E-005  0.30820049E-005  0.30590322E-005
     0.0381     0.6313     0.0000  0.28187278E-005  0.28181810E-005  0.28134598E-005  0.28129141E-005
     0.0381     0.6664     0.0000  0.34762170E-005  0.34764971E-005  0.34709813E-005  0.34712609E-005
     0.0000     0.0000     0.0000  0.33582724E-005  0.33584854E-005  0.33540675E-005  0.33542804E-005
     0.0000     0.0351     0.0000  0.23179905E-005  0.23182167E-005  0.23148552E-005  0.23150810E-005
     0.0000     0.0701     0.0000  0.10823657E-005  0.10826571E-005  0.10805466E-005  0.10808374E-005
     0.0000     0.1052     0.0000  0.57332619E-006  0.57413871E-006  0.57190829E-006  0.57271882E-006
     0.0000     0.1403     0.0000  0.16487433E-005  0.16439676E-005  0.16411790E-005  0.16364252E-005
     0.0000     0.1754     0.0000  0.17567851E-004  0.17621471E-004  0.17507906E-004  0.17561344E-004
     0.0000     0.2104     0.0000  0.14001713E-003  0.14010794E-003  0.13976893E-003  0.13985959E-003
     0.0000     0.2455     0.0000  0.53719585E-004  0.53790631E-004  0.53649666E-004  0.53720618E-004
     0.0000     0.2806     0.0000  0.33652552E-004  0.33706132E-004  0.33609846E-004  0.33663357E-004
     0.0000     0.3157     0.0000  0.12202027E-003  0.12203873E-003  0.12183949E-003  0.12185793E-003
     0.0000     0.3507     0.0000  0.19923809E-003  0.19927591E-003  0.19878587E-003  0.19882360E-003
     0.0000     0.3858     0.0000  0.12203796E-003  0.12202104E-003  0.12185716E-003  0.12184026E-003
     0.0000     0.4209     0.0000  0.33705077E-004  0.33653614E-004  0.33662302E-004  0.33610904E-004
     0.0000     0.4559     0.0000  0.53789616E-004  0.53720629E-004  0.53719603E-004  0.53650707E-004
     0.0000     0.4910     0.0000  0.14010705E-003  0.14001811E-003  0.13985870E-003  0.13976992E-003
     0.0000     0.5261     0.0000  0.17621034E-004  0.17567769E-004  0.17560909E-004  0.17507826E-004
     0.0000     0.5612     0.0000  0.16435563E-005  0.16491261E-005  0.16360158E-005  0.16415599E-005
     0.0000     0.5962     0.0000  0.57385012E-006  0.57361558E-006  0.57243096E-006  0.57219700E-006
     0.0000     0.6313     0.0000  0.10824481E-005  0.10825753E-005  0.10806287E-005  0.10807559E-005
